Date,Close/Last,Volume,Open,High,Low,Day
11/04/2014,$142.18,3505486,$141.06,$142.24,$140.88,33
11/03/2014,$140.81,3046954,$140.88,$140.91,$139.55,32
10/31/2014,$140.16,5712395,$140.90,$141.52,$139.36,31
10/30/2014,$139.54,3513578,$139.41,$139.92,$138.755,30
10/29/2014,$139.99,3483960,$140.53,$140.68,$138.95,29
10/28/2014,$140.46,3885868,$140.00,$140.46,$139.50,28
10/27/2014,$139.53,2812096,$139.19,$139.65,$138.9401,27
10/24/2014,$139.40,2924440,$138.65,$139.52,$138.37,26
10/23/2014,$138.68,3907037,$139.20,$139.53,$138.39,25
10/22/2014,$137.65,4023064,$139.34,$139.479,$137.60,24
10/21/2014,$138.97,4182542,$138.07,$138.98,$137.35,23
10/20/2014,$137.23,3245500,$137.07,$137.48,$136.41,22
10/17/2014,$137.09,5182868,$136.06,$137.67,$135.52,21
10/16/2014,$134.70,5038097,$133.03,$135.65,$132.10,20
10/15/2014,$135.64,8593399,$136.59,$136.78,$132.03,19
10/14/2014,$137.39,5018717,$137.00,$138.895,$136.5005,18
10/13/2014,$136.38,4382861,$136.60,$138.069,$136.31,17
10/10/2014,$136.76,4838836,$136.90,$139.45,$136.73,16
10/09/2014,$137.09,6590104,$140.29,$140.29,$137.07,15
10/08/2014,$139.94,4841351,$136.75,$140.20,$136.60,14
10/07/2014,$136.72,3285936,$138.66,$138.84,$136.71,13
10/06/2014,$139.16,3463774,$140.25,$140.46,$138.63,12
10/03/2014,$139.50,3940413,$138.41,$139.66,$138.16,11
10/02/2014,$137.64,4594809,$136.61,$138.14,$136.61,10
10/01/2014,$136.62,3697019,$138.37,$138.38,$136.19,9
09/30/2014,$138.14,3370793,$138.48,$138.735,$137.69,8
09/29/2014,$138.33,2201782,$137.76,$138.6959,$137.56,7
09/26/2014,$138.68,2872053,$137.00,$138.97,$137.00,6
09/25/2014,$137.09,4583521,$139.89,$139.95,$136.8904,5
09/24/2014,$139.95,2801099,$138.78,$140.07,$138.68,4
09/23/2014,$138.78,2767644,$139.18,$139.71,$138.75,3
09/22/2014,$139.26,3422405,$140.56,$140.73,$139.19,2
09/19/2014,$140.56,9410890,$142.15,$142.45,$140.30,1
09/18/2014,$141.28,3869511,$140.25,$141.57,$139.75,0
